ensgene_ID	AA9_1	AA9_2	AA9_3	DMSO_1	DMSO_2
"ENSG00000011243"	866	1034	1074	1023	1368
"ENSG00000104957"	305	422	387	345	449
"ENSG00000037757"	387	483	547	566	693
"ENSG00000267633"	0	0	0	0	0
"ENSG00000104979"	941	1129	1168	850	1355
"ENSG00000132024"	837	912	965	936	1166
"ENSG00000131142"	1	5	7	0	1
"ENSG00000130377"	180	119	107	179	171
"ENSG00000269653"	36	68	59	34	60
"ENSG00000268499"	6	1	3	0	2
"ENSG00000275132"	2	7	13	8	4
"ENSG00000167642"	120	170	154	136	202
"ENSG00000167641"	107	86	101	86	150
"ENSG00000267748"	0	0	0	0	0
"ENSG00000286037"	0	0	0	0	0
"ENSG00000200209"	0	2	1	0	2
"ENSG00000167645"	278	279	308	260	264
"ENSG00000167644"	0	0	0	0	0
"ENSG00000174951"	50	93	65	62	91
"ENSG00000104907"	293	348	416	303	352
"ENSG00000105270"	125	221	215	182	222
"ENSG00000161277"	65	72	100	70	119
"ENSG00000280023"	21	26	47	50	41
"ENSG00000105258"	7	3	10	4	5
"ENSG00000105254"	627	657	687	655	869
"ENSG00000279504"	0	0	0	0	0
"ENSG00000126247"	1922	2278	2363	2239	2809
"ENSG00000270760"	2	4	5	18	20
"ENSG00000204604"	280	354	357	236	335
"ENSG00000267852"	4	8	2	13	5
"ENSG00000075702"	1414	1652	1444	1200	1762
"ENSG00000170906"	462	523	573	481	616
"ENSG00000105618"	259	377	325	332	391
"ENSG00000237017"	89	117	82	71	73
"ENSG00000105617"	50	103	113	91	85
"ENSG00000167608"	146	218	217	167	227
"ENSG00000125505"	1137	1326	1461	1110	1529
"ENSG00000170892"	383	476	423	451	489
"ENSG00000223660"	0	6	3	7	4
"ENSG00000170889"	436	529	579	439	604
"ENSG00000224579"	2	16	18	13	2
"ENSG00000269524"	8	14	28	4	14
"ENSG00000235081"	517	761	813	512	826
"ENSG00000244482"	22	21	30	18	21
"ENSG00000249189"	0	2	0	0	0
"ENSG00000105609"	10	10	11	0	4
"ENSG00000212314"	0	0	0	0	0
"ENSG00000240296"	234	278	282	229	291
"ENSG00000131042"	1	0	0	0	0
"ENSG00000264703"	0	0	0	0	0
"ENSG00000104880"	413	559	554	454	587
"ENSG00000198077"	1	13	6	6	6
"ENSG00000099785"	100	109	136	90	155
"ENSG00000189144"	259	354	315	288	408
"ENSG00000257103"	2326	2632	3024	2529	3463
"ENSG00000099875"	1324	1402	1412	1049	1530
"ENSG00000132026"	10	11	10	12	30
"ENSG00000105707"	0	2	0	0	2
"ENSG00000188368"	10	5	4	4	6
"ENSG00000261341"	53	79	70	45	54
"ENSG00000188321"	545	764	748	605	799
"ENSG00000125743"	730	778	937	686	1145
"ENSG00000171942"	0	0	0	0	0
"ENSG00000260001"	26	35	24	28	36
"ENSG00000261949"	4	13	4	6	8
"ENSG00000179284"	6	6	5	9	9
"ENSG00000172519"	1	0	2	0	0
"ENSG00000171936"	0	0	0	0	0
"ENSG00000237521"	0	0	2	0	0
"ENSG00000094661"	0	2	0	0	12
"ENSG00000180448"	92	105	137	72	82
"ENSG00000186723"	0	0	0	0	0
"ENSG00000127515"	0	0	0	0	0
"ENSG00000160113"	611	751	742	711	922
"ENSG00000105619"	154	153	188	126	160
"ENSG00000181781"	24	20	20	22	43
"ENSG00000130202"	706	723	888	584	899
"ENSG00000267282"	8	4	2	2	5
"ENSG00000130204"	522	893	944	743	1081
"ENSG00000130203"	12	13	26	14	15
"ENSG00000280087"	28	38	45	48	62
"ENSG00000130208"	50	64	68	43	91
"ENSG00000267467"	0	0	0	0	0
"ENSG00000224916"	0	0	2	0	0
"ENSG00000234906"	0	7	0	0	0
"ENSG00000267114"	8	29	28	25	34
"ENSG00000104853"	1084	1389	1324	1013	1355
"ENSG00000213293"	781	997	980	971	1060
"ENSG00000234750"	20	25	29	23	14
"ENSG00000188868"	34	19	15	38	14
"ENSG00000198342"	54	58	92	37	53
"ENSG00000231361"	0	2	0	0	0
"ENSG00000268744"	6	2	11	0	6
"ENSG00000248406"	0	0	0	0	0
"ENSG00000196466"	192	148	229	194	213
"ENSG00000268870"	0	0	0	0	0
"ENSG00000180855"	133	169	141	157	209
"ENSG00000269755"	5	8	2	16	4
"ENSG00000234848"	2	6	10	5	10
"ENSG00000242852"	26	36	27	29	13
"ENSG00000196826"	0	0	0	0	0
"ENSG00000236483"	27	28	12	14	28
"ENSG00000232579"	1	4	2	0	0
"ENSG00000230321"	6	9	6	5	13
"ENSG00000234003"	8	16	23	14	25
"ENSG00000235686"	6	7	26	26	18
"ENSG00000267212"	6	10	6	3	19
"ENSG00000105607"	351	344	410	329	433
"ENSG00000161860"	61	67	78	64	54
"ENSG00000252979"	0	0	0	0	0
"ENSG00000237589"	0	0	0	0	1
"ENSG00000229000"	165	178	211	221	236
"ENSG00000238150"	2	4	12	9	9
"ENSG00000269877"	0	0	0	0	0
"ENSG00000199031"	0	0	0	0	0
"ENSG00000284568"	0	0	0	0	0
"ENSG00000199095"	0	0	0	0	0
"ENSG00000199143"	0	0	0	0	0
"ENSG00000228323"	12	11	17	6	12
"ENSG00000179820"	1050	1327	1497	1150	1508
"ENSG00000232220"	0	0	0	0	0
"ENSG00000126583"	47	47	58	47	48
"ENSG00000105605"	12	7	26	10	19
"ENSG00000142408"	614	645	614	529	660
"ENSG00000284583"	0	0	0	0	0
"ENSG00000130433"	13	12	14	10	44
"ENSG00000276206"	0	0	0	0	0
"ENSG00000189068"	0	0	0	0	0
"ENSG00000105643"	64	116	85	82	127
"ENSG00000105325"	687	832	786	604	871
"ENSG00000252408"	23	13	0	11	17
"ENSG00000267436"	0	0	0	0	0
"ENSG00000267231"	14	17	21	4	37
"ENSG00000279590"	12	12	10	23	17
"ENSG00000266959"	12	6	1	8	4
"ENSG00000064961"	1169	1433	1403	1199	1749
"ENSG00000179855"	179	266	278	270	399
"ENSG00000007080"	350	405	478	392	562
"ENSG00000183397"	52	51	45	50	71
"ENSG00000268938"	0	0	3	2	0
"ENSG00000105701"	953	1036	1050	974	1327
"ENSG00000269191"	10	9	12	9	16
"ENSG00000105700"	463	620	695	508	870
"ENSG00000268030"	62	58	53	86	101
"ENSG00000268983"	0	0	0	0	0
"ENSG00000221983"	848	988	1073	825	1298
"ENSG00000006016"	44	63	70	85	83
"ENSG00000006015"	294	344	359	313	415
"ENSG00000105696"	128	155	146	112	106
"ENSG00000263490"	0	0	0	1	0
"ENSG00000198429"	0	4	0	0	0
"ENSG00000196757"	177	195	248	190	238
"ENSG00000267179"	0	0	0	0	0
"ENSG00000267274"	10	10	11	12	17
"ENSG00000197054"	4	4	2	0	0
"ENSG00000219665"	72	88	98	53	58
"ENSG00000286098"	0	0	0	0	0
"ENSG00000252060"	0	0	0	0	0
"ENSG00000257355"	0	0	0	0	0
"ENSG00000212497"	0	1	3	4	7
"ENSG00000252546"	0	0	0	0	0
"ENSG00000286132"	0	0	0	1	2
"ENSG00000199444"	0	0	0	0	0
"ENSG00000132010"	3	3	9	9	9
"ENSG00000237273"	24	34	52	48	83
"ENSG00000212576"	0	0	0	0	0
"ENSG00000213297"	0	0	0	0	0
"ENSG00000242615"	0	2	0	4	0
"ENSG00000257591"	0	0	0	0	2
"ENSG00000242675"	228	293	251	227	288
"ENSG00000104892"	653	821	781	570	882
"ENSG00000104881"	221	298	299	283	417
"ENSG00000117877"	176	228	251	165	212
"ENSG00000104884"	708	858	846	706	980
"ENSG00000283236"	191	264	173	208	270
"ENSG00000268095"	6	3	8	0	0
"ENSG00000198093"	334	421	456	413	510
"ENSG00000283285"	0	0	1	0	2
"ENSG00000176024"	159	162	215	118	161
"ENSG00000256683"	156	163	145	168	195
"ENSG00000170929"	0	0	0	0	0
"ENSG00000161807"	0	0	0	0	0
"ENSG00000275787"	0	0	0	0	0
"ENSG00000170920"	0	0	0	0	0
"ENSG00000130803"	851	1149	1299	970	1261
"ENSG00000188000"	7	10	10	8	4
"ENSG00000267418"	62	71	103	42	104
"ENSG00000267775"	0	0	0	0	0
"ENSG00000174667"	0	2	0	0	0
"ENSG00000079432"	1424	1737	1729	1295	1642
"ENSG00000166289"	70	88	108	87	81
"ENSG00000185385"	0	0	0	0	1
"ENSG00000269678"	0	0	0	0	0
"ENSG00000104936"	716	913	831	604	891
"ENSG00000269419"	4	2	0	0	2
"ENSG00000269799"	0	0	0	0	0
"ENSG00000127511"	1477	1702	1680	1369	1870
"ENSG00000268743"	27	48	61	45	43
"ENSG00000127533"	2	2	0	2	2
"ENSG00000160111"	27	39	24	31	35
"ENSG00000264250"	0	2	0	0	0
"ENSG00000263595"	0	0	0	0	1
"ENSG00000268985"	0	0	0	0	0
"ENSG00000131351"	222	249	224	227	280
"ENSG00000268289"	6	1	9	6	0
"ENSG00000269066"	4	10	13	6	5
"ENSG00000267778"	0	2	10	2	2
"ENSG00000099624"	201	262	281	249	349
"ENSG00000288704"	22	44	16	22	41
"ENSG00000105711"	111	148	137	136	168
"ENSG00000187902"	45	55	51	51	41
"ENSG00000277531"	0	8	0	0	2
"ENSG00000089356"	0	0	0	0	1
"ENSG00000132000"	14	16	21	19	30
"ENSG00000283567"	0	2	0	0	0
"ENSG00000129946"	218	251	266	164	222
"ENSG00000284491"	6	2	4	0	0
"ENSG00000181588"	417	512	515	450	623
"ENSG00000223802"	53	53	60	67	73
"ENSG00000213030"	0	0	0	0	0
"ENSG00000205076"	0	0	0	0	0
"ENSG00000170954"	0	0	0	0	0
"ENSG00000104848"	212	198	171	175	274
"ENSG00000171903"	0	2	0	0	0
"ENSG00000178201"	85	124	74	74	73
"ENSG00000142235"	49	67	57	60	85
"ENSG00000104827"	1	2	1	2	0
"ENSG00000105556"	136	221	180	165	210
"ENSG00000174652"	780	1134	1056	969	1201
"ENSG00000172687"	634	799	777	786	887
"ENSG00000105143"	4	0	2	2	0
"ENSG00000099331"	837	942	1066	972	1188
"ENSG00000131848"	203	320	236	206	220
"ENSG00000153885"	1610	1905	2061	2012	2608
"ENSG00000171291"	17	18	9	4	9
"ENSG00000105576"	1764	2100	2176	1814	2465
"ENSG00000167491"	2987	3969	3797	2967	4236
"ENSG00000160336"	354	411	470	347	485
"ENSG00000188283"	438	497	490	425	579
"ENSG00000204519"	447	663	629	548	567
"ENSG00000269026"	0	0	0	0	0
"ENSG00000179909"	529	623	531	444	567
"ENSG00000083814"	231	269	262	139	231
"ENSG00000152443"	460	589	584	382	466
"ENSG00000197782"	1144	1359	1422	1064	1521
"ENSG00000283695"	0	0	0	0	6
"ENSG00000269646"	3	11	13	10	7
"ENSG00000221874"	0	0	0	0	0
"ENSG00000213801"	38	63	65	70	74
"ENSG00000180257"	85	72	103	58	86
"ENSG00000197937"	0	3	0	0	2
"ENSG00000197497"	2	2	0	0	0
"ENSG00000268842"	0	0	0	0	0
"ENSG00000267809"	416	605	547	474	638
"ENSG00000197928"	0	0	2	2	0
"ENSG00000269288"	0	0	0	0	0
"ENSG00000196131"	0	0	0	2	0
"ENSG00000269758"	0	0	0	0	0
"ENSG00000163098"	2	4	0	0	2
"ENSG00000170949"	273	324	344	300	359
"ENSG00000178386"	30	21	32	20	34
"ENSG00000186026"	84	60	105	73	110
"ENSG00000253021"	0	1	0	0	0
"ENSG00000267680"	382	485	497	411	581
"ENSG00000256294"	184	315	249	183	289
"ENSG00000263002"	467	493	499	405	597
"ENSG00000287035"	4	0	0	1	4
"ENSG00000167380"	428	638	579	422	689
"ENSG00000131115"	398	458	436	475	593
"ENSG00000279103"	110	133	100	171	230
"ENSG00000159915"	201	286	280	321	411
"ENSG00000213022"	0	0	0	0	0
"ENSG00000129451"	1	6	1	2	0
"ENSG00000268739"	0	0	0	0	0
"ENSG00000167757"	0	0	0	0	0
"ENSG00000186474"	0	0	0	0	0
"ENSG00000268906"	0	0	0	0	0
"ENSG00000268390"	0	0	0	0	0
"ENSG00000167759"	1	2	4	3	0
"ENSG00000129437"	32	27	49	64	62
"ENSG00000142544"	135	160	213	174	237
"ENSG00000268581"	0	0	0	0	0
"ENSG00000129450"	0	0	0	0	0
"ENSG00000267990"	0	0	0	0	0
"ENSG00000168995"	0	0	0	0	0
"ENSG00000267895"	0	0	0	0	0
"ENSG00000269681"	0	0	0	0	0
"ENSG00000268336"	0	0	0	0	0
"ENSG00000268652"	0	0	0	0	0
"ENSG00000269253"	0	0	0	0	0
"ENSG00000105383"	3	6	4	6	11
"ENSG00000268595"	0	0	0	0	0
"ENSG00000268318"	0	0	0	0	0
"ENSG00000269021"	0	0	0	0	0
"ENSG00000142549"	13	13	11	31	22
"ENSG00000186806"	45	71	89	58	109
"ENSG00000267905"	4	8	2	2	2
"ENSG00000267984"	0	0	0	0	0
"ENSG00000105379"	176	207	205	174	227
"ENSG00000269403"	0	1	2	0	1
"ENSG00000268520"	28	16	16	15	32
"ENSG00000160318"	46	22	38	30	41
"ENSG00000105374"	2	17	6	8	8
"ENSG00000105370"	0	0	0	0	2
"ENSG00000262874"	0	0	0	0	0
"ENSG00000268144"	146	178	294	212	222
"ENSG00000142512"	30	41	17	52	51
"ENSG00000254760"	1	8	2	7	6
"ENSG00000255441"	0	3	3	1	5
"ENSG00000268711"	0	0	0	0	0
"ENSG00000179213"	0	0	0	0	0
"ENSG00000213013"	2	4	1	0	2
"ENSG00000248385"	0	0	0	0	0
"ENSG00000204577"	119	170	156	100	146
"ENSG00000240197"	0	0	0	0	0
"ENSG00000276758"	0	0	0	0	0
"ENSG00000251431"	0	0	0	0	0
"ENSG00000234436"	0	0	0	0	0
"ENSG00000187116"	2	0	2	0	1
"ENSG00000275210"	0	0	0	2	0
"ENSG00000249654"	0	0	0	0	0
"ENSG00000250507"	0	0	0	0	0
"ENSG00000239961"	0	0	0	0	0
"ENSG00000167613"	2	2	2	0	0
"ENSG00000237955"	0	0	0	0	0
"ENSG00000167614"	237	298	255	208	278
"ENSG00000227407"	11	6	6	9	11
"ENSG00000268496"	10	14	14	5	8
"ENSG00000269873"	126	97	101	66	107
"ENSG00000267838"	149	189	185	160	229
"ENSG00000235681"	80	82	109	88	111
"ENSG00000275183"	18	37	39	22	56
"ENSG00000167617"	0	0	0	0	0
"ENSG00000268866"	0	0	0	0	2
"ENSG00000268201"	31	36	28	28	45
"ENSG00000278129"	1234	1328	1431	1349	1745
"ENSG00000198131"	150	198	227	186	193
"ENSG00000267599"	0	0	0	0	0
"ENSG00000267407"	0	0	0	0	0
"ENSG00000261400"	0	1	0	0	0
"ENSG00000267465"	0	0	0	0	0
"ENSG00000267815"	0	0	0	0	0
"ENSG00000131398"	939	1094	1007	876	1241
"ENSG00000131408"	208	265	273	234	312
"ENSG00000269392"	9	5	10	14	9
"ENSG00000142539"	0	0	0	0	0
"ENSG00000269404"	6	16	2	10	20
"ENSG00000086967"	4	2	7	3	2
"ENSG00000142530"	25	48	35	39	73
"ENSG00000161671"	1154	1513	1448	1083	1440
"ENSG00000268854"	0	0	0	0	0
"ENSG00000268518"	0	0	0	0	0
"ENSG00000152467"	0	0	0	0	0
"ENSG00000268660"	474	570	648	516	802
"ENSG00000270837"	0	0	0	0	0
"ENSG00000176293"	2	0	0	0	0
"ENSG00000243642"	0	0	0	0	0
"ENSG00000121413"	76	113	91	72	106
"ENSG00000181894"	86	77	108	78	89
"ENSG00000268293"	0	0	3	2	2
"ENSG00000286632"	8	3	4	4	18
"ENSG00000269236"	0	0	0	0	0
"ENSG00000177191"	8	20	11	6	42
"ENSG00000130255"	339	376	410	377	469
"ENSG00000174917"	164	190	244	157	290
"ENSG00000167733"	54	68	70	124	181
"ENSG00000196365"	1421	1696	1644	1510	1966
"ENSG00000174898"	29	48	56	27	28
"ENSG00000212123"	73	70	72	51	55
"ENSG00000267157"	0	0	0	0	0
"ENSG00000141994"	228	263	259	184	287
"ENSG00000171119"	85	88	95	95	102
"ENSG00000267740"	0	0	0	0	0
"ENSG00000174886"	393	462	415	433	484
"ENSG00000266941"	10	12	6	16	8
"ENSG00000267314"	1	0	0	0	3
"ENSG00000187650"	88	71	68	83	138
"ENSG00000267571"	28	35	28	15	17
"ENSG00000167654"	14	7	13	8	10
"ENSG00000266627"	0	0	0	0	0
"ENSG00000167657"	433	433	516	335	506
"ENSG00000283928"	0	0	0	0	0
"ENSG00000167658"	34202	44936	45340	40523	54797
"ENSG00000206775"	4	4	3	4	0
"ENSG00000105229"	542	579	542	456	651
"ENSG00000178951"	1569	1779	1937	1427	2040
"ENSG00000268670"	60	75	71	43	44
"ENSG00000126934"	666	830	710	666	915
"ENSG00000278007"	0	0	0	0	0
"ENSG00000060566"	0	1	0	0	0
"ENSG00000077463"	132	183	226	140	172
"ENSG00000267736"	734	863	1024	757	1056
"ENSG00000167470"	925	1081	1150	878	1147
"ENSG00000099622"	1774	2203	2338	2007	2833
"ENSG00000267493"	132	189	157	129	230
"ENSG00000228300"	135	201	204	139	179
"ENSG00000105610"	0	2	2	0	1
"ENSG00000008441"	461	560	579	467	707
"ENSG00000268455"	4	2	18	14	10
"ENSG00000240231"	18	14	15	14	17
"ENSG00000269320"	4	2	0	4	3
"ENSG00000196172"	234	262	267	186	287
"ENSG00000233836"	0	0	0	0	0
"ENSG00000269662"	0	0	0	0	0
"ENSG00000267924"	0	4	0	0	0
"ENSG00000277493"	0	0	0	0	0
"ENSG00000287399"	0	0	0	0	0
"ENSG00000269289"	4	7	5	0	1
"ENSG00000269397"	19	27	36	18	8
"ENSG00000269421"	8	14	7	6	0
"ENSG00000267190"	17	29	8	9	34
"ENSG00000011590"	55	74	38	46	82
"ENSG00000268067"	0	0	0	0	0
"ENSG00000268407"	0	0	0	0	0
"ENSG00000198300"	0	0	0	0	0
"ENSG00000268654"	0	0	0	0	2
"ENSG00000274777"	0	0	0	0	0
"ENSG00000269699"	0	0	0	0	0
"ENSG00000276071"	96	125	105	76	136
"ENSG00000189042"	417	464	467	455	538
"ENSG00000272333"	1965	2201	2227	1779	2518
"ENSG00000278897"	5	0	4	6	0
"ENSG00000196646"	272	295	309	250	322
"ENSG00000004777"	272	342	338	342	393
"ENSG00000167378"	2298	2644	2599	1697	2349
"ENSG00000124444"	255	335	350	315	406
"ENSG00000226763"	56	92	102	53	85
"ENSG00000062822"	984	1122	1165	1069	1501
"ENSG00000169136"	202	288	272	133	200
"ENSG00000095059"	99	101	150	68	120
"ENSG00000104885"	1788	1937	2153	1872	2809
"ENSG00000267122"	14	18	25	13	25
"ENSG00000104886"	389	502	434	398	610
"ENSG00000221411"	0	0	0	0	0
"ENSG00000284129"	0	0	0	0	0
"ENSG00000104897"	1177	1413	1291	1191	1591
"ENSG00000104899"	274	314	247	263	375
"ENSG00000284272"	0	0	0	0	0
"ENSG00000277759"	1	6	1	0	0
"ENSG00000213921"	3	0	0	0	0
"ENSG00000276445"	29	26	25	28	61
"ENSG00000105202"	836	1100	1153	1184	1534
"ENSG00000223547"	0	0	2	0	0
"ENSG00000129933"	1450	1756	1846	1726	2290
"ENSG00000257446"	8	2	0	6	0
"ENSG00000237247"	0	0	0	0	0
"ENSG00000205718"	2	0	0	0	0
"ENSG00000230522"	0	0	0	0	0
"ENSG00000130544"	572	842	834	627	875
"ENSG00000167414"	4	2	0	0	2
"ENSG00000197013"	225	308	351	269	332
"ENSG00000160321"	2	2	5	1	6
"ENSG00000053501"	88	139	103	106	112
"ENSG00000180739"	8	33	36	42	24
"ENSG00000142515"	0	2	2	0	0
"ENSG00000178980"	219	375	306	371	483
"ENSG00000188227"	100	133	128	110	123
"ENSG00000105323"	5348	6979	7695	6906	8634
"ENSG00000167562"	144	140	172	148	164
"ENSG00000198046"	2	2	7	8	2
"ENSG00000105198"	0	4	0	0	0
"ENSG00000169393"	0	0	0	0	0
"ENSG00000126464"	1172	1527	1454	1413	1891
"ENSG00000197128"	432	465	468	318	434
"ENSG00000171970"	68	41	84	42	77
"ENSG00000177045"	56	78	70	69	107
"ENSG00000161298"	637	844	715	635	790
"ENSG00000197020"	930	1160	1221	942	1206
"ENSG00000007047"	444	503	542	434	654
"ENSG00000186994"	24	49	45	40	53
"ENSG00000204514"	924	1161	1156	1001	1135
"ENSG00000105472"	63	41	43	66	112
"ENSG00000160460"	47	57	58	80	66
"ENSG00000105136"	372	451	358	360	383
"ENSG00000213967"	57	61	65	57	82
"ENSG00000188171"	0	2	0	2	0
"ENSG00000130518"	54	68	92	22	59
"ENSG00000213973"	4	5	4	0	0
"ENSG00000115286"	238	233	217	229	288
"ENSG00000087088"	607	733	786	602	723
"ENSG00000204869"	60	52	70	53	73
"ENSG00000267922"	0	0	0	0	0
"ENSG00000269729"	0	0	0	0	0
"ENSG00000268621"	0	0	0	0	0
"ENSG00000268879"	0	0	0	0	0
"ENSG00000268460"	0	0	0	0	2
"ENSG00000269637"	0	0	0	0	0
"ENSG00000269745"	0	0	0	0	0
"ENSG00000188293"	0	1	0	0	0
"ENSG00000277748"	0	0	0	0	0
"ENSG00000269445"	0	0	0	0	0
"ENSG00000182315"	4	2	6	1	4
"ENSG00000196218"	17	27	26	25	19
"ENSG00000224420"	29	14	32	12	29
"ENSG00000161681"	156	166	145	136	239
"ENSG00000181733"	0	0	0	0	0
"ENSG00000170923"	2	4	0	2	0
"ENSG00000176695"	11	8	3	2	6
"ENSG00000204866"	0	0	0	0	0
"ENSG00000187135"	5	0	4	6	2
"ENSG00000141854"	40	37	29	50	38
"ENSG00000105737"	45	43	42	69	48
"ENSG00000072071"	1674	2163	2155	2021	2805
"ENSG00000132017"	205	334	322	233	413
"ENSG00000269526"	0	0	0	0	0
"ENSG00000077009"	2	10	9	11	6
"ENSG00000173572"	0	0	0	0	0
"ENSG00000182566"	0	0	0	0	0
"ENSG00000268764"	36	24	29	10	41
"ENSG00000011332"	129	154	164	145	204
"ENSG00000099337"	0	0	4	2	0
"ENSG00000187556"	11	16	12	8	20
"ENSG00000132016"	265	302	222	281	324
"ENSG00000130270"	30	41	21	36	77
"ENSG00000131943"	481	563	591	479	654
"ENSG00000197110"	0	0	0	0	0
"ENSG00000269427"	50	61	77	69	80
"ENSG00000214046"	413	496	548	451	694
"ENSG00000269044"	128	180	204	157	247
"ENSG00000267904"	75	96	89	97	83
"ENSG00000072954"	138	167	144	111	200
"ENSG00000099822"	108	118	118	109	266
"ENSG00000267036"	0	0	0	0	0
"ENSG00000099821"	225	357	357	374	463
"ENSG00000261204"	20	24	12	8	22
"ENSG00000070388"	22	15	23	16	21
"ENSG00000070423"	438	469	533	367	688
"ENSG00000267666"	11	38	14	16	44
"ENSG00000070404"	135	127	122	100	142
"ENSG00000279807"	0	4	3	10	6
"ENSG00000273733"	22	10	24	10	19
"ENSG00000130167"	4	10	1	2	0
"ENSG00000105514"	300	361	351	267	438
"ENSG00000267576"	0	0	0	0	0
"ENSG00000105246"	0	0	4	0	0
"ENSG00000280247"	2	1	2	0	1
"ENSG00000132003"	41	71	35	53	62
"ENSG00000089847"	48	42	48	50	72
"ENSG00000288920"	7812	10346	11007	9577	13156
"ENSG00000130309"	1566	1710	1777	1624	2290
"ENSG00000267550"	2	4	5	1	12
"ENSG00000239524"	10	7	23	9	12
"ENSG00000274447"	6	10	6	2	2
"ENSG00000125650"	41	42	72	42	74
"ENSG00000088247"	5504	7168	7234	6118	8033
"ENSG00000105520"	348	443	449	340	592
"ENSG00000264910"	0	0	2	2	0
"ENSG00000130726"	3257	3931	4250	3596	4623
"ENSG00000275924"	0	0	0	0	0
"ENSG00000130725"	963	1215	1270	1203	1519
"ENSG00000130724"	382	458	474	399	502
"ENSG00000167676"	99	164	122	118	131
"ENSG00000063169"	630	720	682	597	763
"ENSG00000126243"	232	272	270	244	362
"ENSG00000267786"	0	0	4	0	2
"ENSG00000267113"	122	162	142	115	149
"ENSG00000267388"	2	4	2	3	2
"ENSG00000205138"	108	131	151	123	169
"ENSG00000181392"	28	30	63	35	47
"ENSG00000248101"	0	0	0	0	0
"ENSG00000028277"	70	75	75	81	99
"ENSG00000239382"	89	79	88	129	113
"ENSG00000130159"	401	460	449	482	577
"ENSG00000077348"	286	332	324	296	420
"ENSG00000183019"	0	2	4	4	10
"ENSG00000142459"	272	305	366	253	347
"ENSG00000066044"	2922	3389	3751	2958	4280
"ENSG00000130477"	101	143	159	144	189
"ENSG00000269752"	0	2	0	0	2
"ENSG00000279300"	0	2	2	2	6
"ENSG00000130479"	434	564	631	492	662
"ENSG00000268112"	0	0	0	0	0
"ENSG00000179913"	2	0	0	0	0
"ENSG00000248099"	2	2	0	0	2
"ENSG00000130513"	4	6	0	0	6
"ENSG00000268199"	0	6	0	0	2
"ENSG00000105656"	246	274	257	213	303
"ENSG00000279262"	0	0	0	0	0
"ENSG00000280121"	0	0	0	0	0
"ENSG00000105642"	38	26	34	23	50
"ENSG00000183647"	233	246	320	210	288
"ENSG00000166704"	316	359	373	282	403
"ENSG00000186017"	510	649	669	644	789
"ENSG00000197647"	40	38	30	25	34
"ENSG00000131126"	1	0	0	0	0
"ENSG00000124466"	8	31	18	32	24
"ENSG00000176531"	111	132	133	111	157
"ENSG00000105755"	46	44	16	39	42
"ENSG00000176472"	92	102	102	77	120
"ENSG00000134815"	1104	1247	1278	1049	1523
"ENSG00000105419"	273	269	325	321	414
"ENSG00000118160"	30	17	15	28	32
"ENSG00000287896"	12	7	9	11	11
"ENSG00000118162"	57	79	92	50	69
"ENSG00000105402"	352	359	290	225	428
"ENSG00000279861"	44	43	31	9	50
"ENSG00000118156"	0	0	0	8	0
"ENSG00000276588"	0	0	0	0	0
"ENSG00000179168"	47	65	41	56	68
"ENSG00000267090"	0	0	0	0	0
"ENSG00000188766"	142	190	181	141	180
"ENSG00000189190"	2	6	8	8	6
"ENSG00000182986"	551	654	711	626	770
"ENSG00000268480"	4	3	8	0	2
"ENSG00000179846"	71	68	109	67	79
"ENSG00000228674"	0	0	0	0	0
"ENSG00000167754"	0	0	0	0	0
"ENSG00000269495"	0	0	0	0	0
"ENSG00000167755"	0	0	2	0	0
"ENSG00000279676"	0	0	0	0	0
"ENSG00000169035"	0	4	1	2	0
"ENSG00000179134"	2925	3489	3579	2947	3937
"ENSG00000125734"	366	397	405	402	509
"ENSG00000254415"	0	0	4	0	2
"ENSG00000105261"	19	14	34	26	15
"ENSG00000126251"	0	0	0	0	0
"ENSG00000099625"	51	50	56	36	64
"ENSG00000213793"	177	239	328	201	279
"ENSG00000170909"	7	7	18	10	18
"ENSG00000130244"	55	89	98	77	99
"ENSG00000161888"	783	978	1131	913	1324
"ENSG00000167749"	2	0	0	0	2
"ENSG00000267879"	4	2	2	0	2
"ENSG00000269741"	0	0	0	0	0
"ENSG00000288731"	0	0	0	0	0
"ENSG00000267605"	28	22	32	12	18
"ENSG00000264515"	2	0	2	1	1
"ENSG00000289254"	4	1	0	4	2
"ENSG00000288919"	2	8	20	0	20
"ENSG00000288790"	0	0	0	0	0
"ENSG00000231412"	0	0	0	0	0
"ENSG00000289333"	10	0	0	0	4
"ENSG00000289115"	1	9	5	5	16
"ENSG00000289030"	0	0	2	4	0
"ENSG00000267262"	23	27	26	23	46
"ENSG00000267698"	48	79	62	53	79
"ENSG00000186019"	59	142	103	96	178
"ENSG00000289330"	4	0	1	0	0
"ENSG00000288827"	45	30	90	46	68
"ENSG00000269416"	8	5	20	8	7
"ENSG00000288815"	0	0	0	0	0
"ENSG00000288770"	13	45	57	22	49
"ENSG00000130669"	558	729	683	613	810
"ENSG00000167618"	0	0	2	1	0
"ENSG00000213016"	0	0	2	0	0
"ENSG00000235181"	0	0	0	0	0
"ENSG00000239998"	0	0	0	0	0
"ENSG00000269271"	0	0	0	0	0
"ENSG00000104974"	0	0	0	0	0
"ENSG00000238094"	0	0	0	0	0
"ENSG00000104972"	0	0	0	1	0
"ENSG00000224730"	0	0	0	0	0
"ENSG00000277636"	0	0	0	0	0
