ensgene_id	NCEG2_1	NCEG2_2	NCEG2_3	DMSO_1	DMSO_2
"ENSG00000231169"	44	48	51	28	26
"ENSG00000128989"	7709	6949	7803	6493	8461
"ENSG00000260618"	35	43	50	50	50
"ENSG00000259935"	14	8	8	23	18
"ENSG00000287500"	0	6	0	2	4
"ENSG00000214896"	0	0	0	0	0
"ENSG00000259612"	7	6	2	6	2
"ENSG00000131871"	547	488	570	513	743
"ENSG00000259172"	38	10	12	12	15
"ENSG00000279970"	116	138	200	140	164
"ENSG00000259764"	58	76	63	58	52
"ENSG00000234438"	4	0	0	0	0
"ENSG00000259365"	1	19	14	7	15
"ENSG00000259182"	6	17	15	27	25
"ENSG00000131873"	2527	2134	2453	2144	2823
"ENSG00000274139"	9	2	4	14	10
"ENSG00000277210"	0	0	2	6	2
"ENSG00000282793"	0	0	0	0	0
"ENSG00000259464"	0	0	0	0	0
"ENSG00000259695"	6	0	0	4	4
"ENSG00000286733"	253	329	297	279	313
"ENSG00000184277"	2403	1961	2251	1957	2702
"ENSG00000252614"	23	7	28	30	22
"ENSG00000185418"	677	725	857	785	1003
"ENSG00000140479"	2489	2126	2520	1898	2681
"ENSG00000260937"	0	1	0	0	0
"ENSG00000279145"	198	196	226	162	199
"ENSG00000276533"	13	18	13	16	8
"ENSG00000225973"	62	40	50	78	41
"ENSG00000069943"	236	240	334	262	341
"ENSG00000274765"	7	10	20	11	19
"ENSG00000277548"	31	37	31	33	41
"ENSG00000283891"	0	0	0	1	0
"ENSG00000137876"	1937	1667	1852	1515	1900
"ENSG00000187446"	1416	1444	1655	1352	1845
"ENSG00000285920"	0	0	0	0	0
"ENSG00000104147"	3	10	11	6	18
"ENSG00000137804"	76	37	80	38	58
"ENSG00000259396"	47	41	69	63	74
"ENSG00000137806"	211	119	149	142	219
"ENSG00000200407"	0	0	0	1	4
"ENSG00000137825"	31	18	24	20	41
"ENSG00000062524"	27	47	34	21	34
"ENSG00000103932"	867	724	756	734	930
"ENSG00000259838"	188	179	179	179	226
"ENSG00000092445"	350	337	356	264	387
"ENSG00000260926"	9	0	9	12	7
"ENSG00000259448"	36	24	22	25	11
"ENSG00000169926"	888	721	804	644	903
"ENSG00000259179"	750	681	772	540	763
"ENSG00000259696"	109	122	114	109	166
"ENSG00000288561"	0	0	0	0	0
"ENSG00000243711"	5	3	2	0	4
"ENSG00000252061"	46	67	78	57	84
"ENSG00000279235"	115	71	122	69	88
"ENSG00000058335"	49	43	37	28	50
"ENSG00000177699"	0	1	6	0	2
"ENSG00000103811"	836	759	823	651	864
"ENSG00000179455"	1	0	1	0	0
"ENSG00000140285"	16	5	5	5	6
"ENSG00000259814"	2	2	0	0	1
"ENSG00000259300"	0	4	1	4	0
"ENSG00000287334"	9	6	0	10	3
"ENSG00000259644"	61	71	49	57	71
"ENSG00000234664"	1270	1126	1273	1186	1384
"ENSG00000259523"	17	8	9	7	8
"ENSG00000259749"	91	88	110	88	98
"ENSG00000259647"	0	0	0	0	0
"ENSG00000171016"	1174	1154	1283	897	1256
"ENSG00000069966"	338	241	336	299	399
"ENSG00000104064"	735	682	792	583	799
"ENSG00000169783"	1246	1126	1220	724	958
"ENSG00000166920"	0	0	2	0	4
"ENSG00000259676"	2	4	4	5	9
"ENSG00000140511"	143	125	139	98	121
"ENSG00000259350"	0	0	0	0	0
"ENSG00000259489"	0	0	0	0	0
"ENSG00000157766"	30	49	9	23	30
"ENSG00000259655"	0	0	0	0	0
"ENSG00000241588"	0	0	0	0	0
"ENSG00000259363"	455	386	444	322	394
"ENSG00000254744"	1	3	4	2	2
"ENSG00000259219"	43	32	50	31	23
"ENSG00000252957"	0	0	0	5	0
"ENSG00000259356"	42	37	61	28	40
"ENSG00000189419"	23	9	32	20	25
"ENSG00000259430"	0	0	0	3	2
"ENSG00000270127"	71	86	68	55	87
"ENSG00000251819"	13	22	19	25	33
"ENSG00000259205"	190	183	189	167	220
"ENSG00000259540"	19	11	22	23	18
"ENSG00000200095"	28	7	12	12	17
"ENSG00000259437"	0	3	3	2	4
"ENSG00000259289"	8	5	4	2	1
"ENSG00000259246"	0	0	0	0	0
"ENSG00000259202"	30	31	26	13	48
"ENSG00000103591"	972	862	1023	856	1163
"ENSG00000242634"	40	49	42	70	35
"ENSG00000104067"	3485	2898	3355	3151	4364
"ENSG00000140470"	316	280	319	259	360
"ENSG00000140471"	1184	1024	1221	1105	1408
"ENSG00000183475"	1107	927	1053	920	1157
"ENSG00000212306"	8	8	24	17	5
"ENSG00000259381"	367	314	353	322	508
"ENSG00000154227"	10	0	19	8	5
"ENSG00000278370"	2	12	2	4	6
"ENSG00000245479"	2	7	22	6	20
"ENSG00000200677"	53	65	62	79	61
"ENSG00000287061"	43	26	45	44	39
"ENSG00000241869"	0	0	0	0	0
"ENSG00000182511"	14	19	4	24	26
"ENSG00000197299"	2950	2620	3013	2520	3361
"ENSG00000140564"	716	610	772	588	860
"ENSG00000172183"	128	93	103	78	87
"ENSG00000166794"	497	455	519	420	511
"ENSG00000259462"	28	38	18	22	21
"ENSG00000103723"	181	174	191	156	221
"ENSG00000259707"	451	447	457	399	500
"ENSG00000228141"	31	27	30	34	24
"ENSG00000259315"	105	90	108	117	117
"ENSG00000279758"	67	42	73	63	65
"ENSG00000259442"	38	18	29	40	20
"ENSG00000286817"	5	5	8	10	7
"ENSG00000250988"	47	37	45	68	63
"ENSG00000252690"	240	172	191	83	204
"ENSG00000186628"	165	145	178	98	179
"ENSG00000277864"	0	0	0	0	0
"ENSG00000156232"	648	451	541	468	674
"ENSG00000166192"	504	564	701	545	723
"ENSG00000243568"	25	18	29	42	38
"ENSG00000260173"	0	0	0	0	4
"ENSG00000175318"	20	15	39	29	36
"ENSG00000137817"	1629	1568	1539	1505	1794
"ENSG00000273025"	0	0	0	0	0
"ENSG00000261460"	34	43	45	23	23
"ENSG00000140488"	0	7	1	4	2
"ENSG00000260729"	2	0	2	1	0
"ENSG00000243007"	10	6	0	21	5
"ENSG00000179361"	2679	2372	2486	2042	2646
"ENSG00000275527"	0	0	0	0	0
"ENSG00000260919"	15	6	15	28	8
"ENSG00000252931"	0	0	0	2	0
"ENSG00000264406"	0	0	0	0	0
"ENSG00000259608"	0	0	0	0	0
"ENSG00000260477"	0	0	0	0	0
"ENSG00000252964"	0	0	0	0	0
"ENSG00000261077"	0	0	0	0	0
"ENSG00000200206"	0	0	0	0	0
"ENSG00000260125"	2	0	0	0	0
"ENSG00000259734"	0	0	2	0	0
"ENSG00000259636"	0	6	0	2	2
"ENSG00000259620"	0	0	0	0	0
"ENSG00000273540"	8	4	7	0	9
"ENSG00000128872"	1114	1109	1236	1413	1828
"ENSG00000260007"	302	305	352	321	419
"ENSG00000128973"	2028	1697	1831	1575	1990
"ENSG00000260602"	2	0	0	2	1
"ENSG00000260657"	3	8	6	0	5
"ENSG00000252117"	0	0	0	0	0
"ENSG00000252475"	0	0	0	0	0
"ENSG00000252288"	0	0	0	0	0
"ENSG00000212550"	0	0	0	0	0
"ENSG00000259742"	0	0	0	0	0
"ENSG00000259231"	82	72	76	65	85
"ENSG00000167014"	0	2	0	0	0
"ENSG00000259304"	20	19	30	18	49
"ENSG00000205363"	210	219	210	191	231
"ENSG00000178997"	0	0	4	5	10
"ENSG00000243708"	17	11	9	12	15
"ENSG00000137871"	705	629	650	682	886
"ENSG00000137875"	0	0	0	0	2
"ENSG00000069869"	566	606	661	512	622
"ENSG00000270301"	0	0	0	0	0
"ENSG00000287894"	4	8	4	8	4
"ENSG00000259277"	21	27	25	20	8
"ENSG00000259299"	727	691	762	678	760
"ENSG00000252868"	0	0	0	0	0
"ENSG00000185115"	423	382	484	405	518
"ENSG00000034053"	578	512	680	532	806
"ENSG00000140263"	1317	1194	1121	889	1264
"ENSG00000259418"	13	16	9	16	18
"ENSG00000252171"	23	12	18	35	37
"ENSG00000259352"	0	0	0	0	0
"ENSG00000140279"	12	9	13	4	4
"ENSG00000140274"	2	0	0	8	3
"ENSG00000137857"	145	144	115	135	163
"ENSG00000259395"	0	0	0	0	0
"ENSG00000259737"	0	0	0	0	0
"ENSG00000270500"	0	0	0	0	0
"ENSG00000261635"	38	50	59	23	81
"ENSG00000261315"	2002	1632	2043	1699	2392
"ENSG00000260582"	14	17	11	33	26
"ENSG00000261191"	32	17	21	26	31
"ENSG00000223518"	981	739	930	781	1105
"ENSG00000212511"	0	6	0	0	0
"ENSG00000277202"	6	7	2	1	7
"ENSG00000186073"	937	835	927	892	1053
"ENSG00000283798"	0	0	0	0	0
"ENSG00000260534"	0	0	0	0	0
"ENSG00000278313"	19	5	5	23	4
"ENSG00000260144"	51	51	19	37	77
"ENSG00000259783"	4	3	10	6	6
"ENSG00000260672"	34	39	65	65	53
"ENSG00000259909"	22	28	27	25	28
"ENSG00000274350"	0	0	0	0	0
"ENSG00000175202"	5	9	7	4	8
"ENSG00000261281"	2	0	4	2	2
"ENSG00000140463"	922	927	1048	915	1262
"ENSG00000260898"	185	178	253	189	240
"ENSG00000285729"	0	0	0	0	0
"ENSG00000259259"	0	0	0	0	0
"ENSG00000159322"	1871	1603	1915	1715	2281
"ENSG00000259308"	53	84	42	52	61
"ENSG00000263643"	0	0	0	0	0
"ENSG00000286872"	24	26	46	13	31
"ENSG00000136404"	148	156	161	158	184
"ENSG00000166503"	3777	3202	3756	3234	4095
"ENSG00000260579"	0	0	0	0	0
"ENSG00000169594"	72	92	68	84	88
"ENSG00000207766"	19	15	17	7	13
"ENSG00000270702"	25	20	29	8	40
"ENSG00000260814"	0	0	0	0	0
"ENSG00000137802"	457	389	488	500	608
"ENSG00000169856"	142	149	156	127	144
"ENSG00000104133"	2147	2243	2575	2241	2666
"ENSG00000271725"	0	0	0	0	2
"ENSG00000172345"	68	100	64	82	83
"ENSG00000286488"	50	58	59	60	96
"ENSG00000188869"	121	104	89	113	140
"ENSG00000273920"	13	25	21	23	35
"ENSG00000284709"	8	16	5	13	0
"ENSG00000275995"	15	17	13	18	12
"ENSG00000225193"	11	8	22	7	5
"ENSG00000284626"	3	2	3	0	4
"ENSG00000261147"	0	2	0	0	0
"ENSG00000182768"	840	779	835	707	944
"ENSG00000275674"	0	0	7	3	5
"ENSG00000228998"	22	11	19	6	20
"ENSG00000270322"	1	0	1	0	1
"ENSG00000275345"	15	19	19	27	22
"ENSG00000271396"	27	28	25	11	35
"ENSG00000259646"	0	1	0	0	0
"ENSG00000275771"	0	0	0	0	2
"ENSG00000248893"	0	0	0	2	2
"ENSG00000259553"	9	11	14	5	8
"ENSG00000284557"	0	0	0	0	0
"ENSG00000275449"	2	0	0	1	3
"ENSG00000103876"	436	323	402	363	540
"ENSG00000259967"	21	36	29	36	23
"ENSG00000259417"	22	13	21	12	19
"ENSG00000259488"	207	205	210	184	275
"ENSG00000202542"	2	4	9	6	5
"ENSG00000128951"	767	614	735	607	852
"ENSG00000286947"	20	37	46	28	53
"ENSG00000274654"	5	2	0	13	6
"ENSG00000259705"	87	56	74	66	95
"ENSG00000273925"	28	36	35	25	37
"ENSG00000259216"	215	237	253	157	297
"ENSG00000259469"	47	43	79	48	94
"ENSG00000261333"	0	1	0	0	1
"ENSG00000181827"	3506	3067	3534	3095	4293
"ENSG00000261072"	107	82	137	92	68
"ENSG00000275417"	7	4	14	7	0
"ENSG00000199784"	0	0	3	0	0
"ENSG00000261174"	1	4	4	4	0
"ENSG00000260382"	20	19	4	12	6
"ENSG00000198690"	1226	1133	1284	1080	1526
"ENSG00000261628"	8	13	13	4	7
"ENSG00000166912"	642	589	686	516	700
"ENSG00000212526"	8	8	6	16	23
"ENSG00000259720"	0	0	3	0	10
"ENSG00000207702"	0	0	0	0	0
"ENSG00000187806"	0	0	5	3	4
"ENSG00000271072"	5	1	2	11	16
"ENSG00000261187"	31	35	41	39	43
"ENSG00000213614"	1219	950	1145	1057	1178
"ENSG00000140548"	612	544	576	532	644
"ENSG00000265871"	17	14	17	15	14
"ENSG00000273691"	100	87	91	78	120
"ENSG00000259291"	182	211	169	164	193
"ENSG00000276376"	0	0	0	0	0
"ENSG00000182054"	984	889	1026	697	1002
"ENSG00000259685"	0	0	0	0	4
"ENSG00000279980"	4	7	9	12	11
"ENSG00000238244"	0	0	0	0	0
"ENSG00000196391"	842	796	793	789	941
"ENSG00000259262"	14	3	16	4	13
"ENSG00000140575"	5351	4892	5355	4728	6106
"ENSG00000259177"	18	14	7	12	19
"ENSG00000259212"	47	36	62	56	45
"ENSG00000259314"	58	59	54	40	49
"ENSG00000285560"	34	42	24	37	33
"ENSG00000259746"	179	171	213	133	210
"ENSG00000166145"	0	0	0	2	4
"ENSG00000179335"	2300	2067	2444	2051	2900
"ENSG00000129007"	57	44	36	55	72
"ENSG00000183476"	12	8	14	8	25
"ENSG00000184716"	0	0	0	0	0
"ENSG00000167202"	1592	1401	1544	1467	1883
"ENSG00000104059"	191	190	206	169	246
"ENSG00000230778"	103	102	91	80	116
"ENSG00000103653"	1987	1839	1942	1639	2153
"ENSG00000183208"	287	368	330	310	414
"ENSG00000214433"	20	6	7	22	12
"ENSG00000279719"	0	0	0	0	0
"ENSG00000206641"	0	0	0	0	0
"ENSG00000259301"	0	0	0	0	0
"ENSG00000280362"	0	0	0	0	0
"ENSG00000259669"	0	0	0	0	0
"ENSG00000259619"	361	321	315	319	431
"ENSG00000259550"	0	0	0	0	0
"ENSG00000137766"	0	0	0	0	0
"ENSG00000173517"	4327	3838	4601	4243	5455
"ENSG00000047346"	552	526	645	578	712
"ENSG00000140254"	2	0	4	10	19
"ENSG00000177971"	332	256	262	295	417
"ENSG00000214575"	157	223	172	208	165
"ENSG00000229474"	17	10	13	0	9
"ENSG00000235711"	4	0	0	0	0
"ENSG00000259917"	8241	7273	7821	6981	9923
"ENSG00000261559"	607	496	584	367	544
"ENSG00000278582"	0	0	0	0	0
"ENSG00000215252"	2351	2226	2616	1989	2806
"ENSG00000221065"	0	0	0	0	0
"ENSG00000259892"	15	8	9	2	12
"ENSG00000252425"	0	1	0	0	0
"ENSG00000261304"	1	0	16	0	0
"ENSG00000287973"	0	0	0	2	0
"ENSG00000236914"	8	4	20	6	1
"ENSG00000166069"	0	0	0	0	0
"ENSG00000258397"	0	0	2	0	4
"ENSG00000239471"	0	0	0	0	0
"ENSG00000258410"	1	1	5	3	1
"ENSG00000278935"	0	0	0	2	2
"ENSG00000258780"	30	29	24	28	28
"ENSG00000258628"	0	1	2	0	1
"ENSG00000184206"	408	308	454	351	372
"ENSG00000261318"	15	0	10	11	4
"ENSG00000166938"	1923	1858	2066	1652	2284
"ENSG00000260773"	70	28	58	64	85
"ENSG00000075131"	617	591	625	541	771
"ENSG00000252712"	20	9	26	20	24
"ENSG00000223271"	0	0	2	5	6
"ENSG00000240821"	0	0	0	0	0
"ENSG00000169032"	1182	1067	1195	1064	1519
"ENSG00000261102"	16	18	33	33	41
"ENSG00000243404"	61	52	51	61	63
"ENSG00000261351"	59	47	53	39	62
"ENSG00000174446"	371	339	398	294	431
"ENSG00000266589"	3	3	1	4	5
"ENSG00000174444"	5127	4478	4917	4434	5965
"ENSG00000199574"	0	0	0	0	0
"ENSG00000280554"	0	0	0	0	0
"ENSG00000202529"	0	0	0	0	0
"ENSG00000199673"	0	0	0	0	0
"ENSG00000200623"	0	0	0	0	0
"ENSG00000174442"	1057	902	1039	968	1336
"ENSG00000259471"	0	6	0	6	6
"ENSG00000274995"	47	61	56	29	48
"ENSG00000261064"	56	49	51	53	49
"ENSG00000276724"	17	26	45	36	39
"ENSG00000262728"	75	59	41	38	56
"ENSG00000277464"	0	0	0	0	0
"ENSG00000198826"	1496	1364	1391	1354	1824
"ENSG00000285948"	89	85	110	67	115
"ENSG00000241818"	29	25	30	41	47
"ENSG00000259721"	0	0	0	0	0
"ENSG00000166923"	2	1	0	0	3
"ENSG00000259392"	0	2	14	0	0
"ENSG00000261794"	326	269	362	255	337
"ENSG00000188467"	4	11	0	5	17
"ENSG00000233932"	0	0	2	0	0
"ENSG00000074803"	30	19	18	24	46
"ENSG00000259235"	0	4	2	0	2
"ENSG00000259385"	0	0	0	0	0
"ENSG00000246922"	318	305	299	273	390
"ENSG00000259993"	217	151	215	129	237
"ENSG00000270955"	74	99	93	82	133
"ENSG00000279417"	512	421	575	510	588
"ENSG00000263070"	0	0	0	0	0
"ENSG00000274966"	1	0	1	0	2
"ENSG00000270055"	483	436	398	402	528
"ENSG00000283345"	16	16	16	13	20
"ENSG00000166664"	261	228	265	247	312
"ENSG00000289455"	273	309	243	234	226
"ENSG00000256338"	63	68	68	42	71
"ENSG00000261401"	2	2	0	2	2
"ENSG00000261561"	0	0	0	0	0
"ENSG00000261497"	0	0	0	0	0
"ENSG00000153684"	0	0	0	4	0
"ENSG00000261524"	159	125	136	117	169
"ENSG00000276928"	0	0	0	0	0
"ENSG00000274532"	0	0	0	0	0
"ENSG00000284628"	0	0	0	0	0
"ENSG00000260159"	0	0	0	0	0
"ENSG00000261365"	0	0	2	0	0
"ENSG00000274814"	0	0	0	0	2
"ENSG00000260053"	107	134	101	125	120
"ENSG00000261041"	0	0	0	0	0
"ENSG00000260444"	0	0	0	0	0
"ENSG00000261581"	2	3	0	0	6
"ENSG00000128731"	2738	2220	2506	2340	2989
"ENSG00000254398"	99	66	52	85	91
"ENSG00000274632"	0	2	0	0	0
"ENSG00000261480"	7	9	8	1	6
"ENSG00000260844"	4	0	8	8	4
"ENSG00000256951"	0	0	0	0	5
"ENSG00000271616"	0	0	0	0	0
"ENSG00000260399"	0	0	0	0	1
"ENSG00000286598"	0	0	0	0	0
"ENSG00000261418"	0	4	0	8	0
"ENSG00000140406"	782	724	730	608	872
"ENSG00000157890"	769	713	838	640	791
"ENSG00000263512"	15	20	8	3	19
"ENSG00000284783"	46	26	37	28	53
"ENSG00000259330"	607	509	513	471	616
"ENSG00000252714"	0	0	0	0	0
"ENSG00000233041"	4	0	0	1	10
"ENSG00000140323"	127	93	82	87	131
"ENSG00000259368"	0	0	0	0	0
"ENSG00000140320"	579	472	580	500	649
"ENSG00000259364"	17	13	10	3	12
"ENSG00000259211"	7	6	4	0	1
"ENSG00000169105"	326	262	301	275	372
"ENSG00000244251"	2	5	12	10	4
"ENSG00000128928"	1171	1139	1158	1051	1537
"ENSG00000197535"	2237	1852	2082	1781	2353
"ENSG00000140332"	3039	2627	2769	2542	3265
"ENSG00000176454"	1037	910	956	857	1146
"ENSG00000172379"	705	691	754	660	891
"ENSG00000131876"	1467	1486	1465	1216	1800
"ENSG00000140465"	62	59	58	62	80
"ENSG00000104055"	0	0	0	3	0
"ENSG00000274102"	0	0	0	0	0
"ENSG00000215186"	16	28	19	12	31
"ENSG00000206190"	0	0	0	0	0
"ENSG00000128944"	749	652	698	626	933
"ENSG00000259760"	5	0	1	5	4
"ENSG00000274294"	6	0	6	0	2
"ENSG00000259341"	5	0	0	4	10
"ENSG00000286893"	0	0	0	0	0
"ENSG00000279846"	0	0	0	2	0
"ENSG00000241562"	0	0	2	0	2
"ENSG00000201724"	14	9	16	19	19
"ENSG00000183060"	538	410	513	432	589
"ENSG00000258570"	0	0	0	0	0
"ENSG00000140563"	0	0	0	0	2
"ENSG00000258632"	0	0	0	0	0
"ENSG00000287328"	0	0	0	0	0
"ENSG00000287950"	0	0	0	0	0
"ENSG00000285866"	0	0	0	0	0
"ENSG00000259331"	0	0	0	0	0
"ENSG00000069956"	1375	1227	1227	1112	1554
"ENSG00000289025"	0	0	0	0	0
"ENSG00000288864"	28	25	33	30	53
"ENSG00000188626"	35	46	37	33	53
"ENSG00000271333"	0	0	0	0	0
"ENSG00000289397"	39	25	31	53	53
"ENSG00000138606"	104	81	112	63	98
"ENSG00000261649"	82	72	100	102	137
"ENSG00000225362"	0	0	2	0	0
"ENSG00000260586"	57	38	57	45	30
"ENSG00000212664"	3437	2934	3253	2575	3315
"ENSG00000278408"	16	3	7	6	8
"ENSG00000278570"	78	90	96	79	125
"ENSG00000260037"	51	19	32	20	48
"ENSG00000200873"	0	0	0	0	0
"ENSG00000259736"	31	39	56	22	51
"ENSG00000140577"	2551	2415	2690	2264	3023
"ENSG00000167004"	1252	1171	1298	1150	1451
"ENSG00000284906"	86	122	86	95	117
"ENSG00000259414"	0	2	0	2	1
"ENSG00000174450"	0	0	0	0	2
"ENSG00000183629"	4	0	1	0	0
"ENSG00000227717"	2	0	0	0	0
"ENSG00000273756"	0	0	0	0	0
"ENSG00000237850"	1	2	0	0	0
"ENSG00000169758"	249	219	294	197	297
"ENSG00000259422"	25	33	24	19	65
"ENSG00000196274"	2	4	0	0	4
"ENSG00000259581"	474	464	526	400	517
"ENSG00000287503"	56	67	82	45	59
"ENSG00000159556"	370	324	309	275	362
"ENSG00000259514"	44	33	23	49	76
"ENSG00000270036"	41	70	56	74	69
"ENSG00000169918"	254	226	242	263	319
"ENSG00000252774"	0	2	0	0	0
"ENSG00000206781"	0	2	3	2	2
"ENSG00000180357"	2774	2521	2665	2549	3461
"ENSG00000243403"	19	17	47	18	50
"ENSG00000239465"	43	56	49	45	60
"ENSG00000207223"	17	9	17	6	21
"ENSG00000207162"	9	3	15	10	11
"ENSG00000180304"	1593	1466	1633	1410	1905
"ENSG00000265967"	0	0	0	0	0
"ENSG00000264937"	25	32	42	37	49
"ENSG00000259635"	64	48	70	60	94
"ENSG00000289083"	6	6	2	5	8
"ENSG00000187720"	431	345	391	292	472
"ENSG00000275451"	0	0	0	0	0
"ENSG00000259557"	0	0	0	0	0
"ENSG00000274340"	30	30	33	20	58
"ENSG00000259458"	13	15	16	12	18
"ENSG00000259756"	2	3	3	11	9
"ENSG00000211137"	0	0	0	0	0
"ENSG00000259370"	49	51	46	58	94
"ENSG00000259727"	0	0	0	0	0
"ENSG00000171914"	559	493	570	620	744
"ENSG00000166922"	7	3	1	3	16
"ENSG00000138614"	2135	1953	2310	1805	2335
"ENSG00000137815"	1342	1164	1205	1172	1499
"ENSG00000166823"	36	30	22	19	33
"ENSG00000185033"	447	388	437	383	460
"ENSG00000188549"	67	69	94	76	121
"ENSG00000277987"	0	4	0	0	0
"ENSG00000259237"	0	0	0	0	0
"ENSG00000260232"	6	5	5	9	14
"ENSG00000287704"	0	0	0	0	0
"ENSG00000258476"	0	2	2	0	0
"ENSG00000175746"	4	0	0	0	2
"ENSG00000258551"	0	0	0	0	0
"ENSG00000257060"	0	0	0	0	0
"ENSG00000259704"	0	0	2	0	0
"ENSG00000259583"	21	55	47	36	39
"ENSG00000288850"	12	39	28	42	55
"ENSG00000289522"	0	0	0	0	0
"ENSG00000288745"	81	58	112	90	99
"ENSG00000261549"	469	406	417	355	515
"ENSG00000188501"	77	79	101	100	141
"ENSG00000177693"	0	0	1	0	0
"ENSG00000140545"	1179	916	1033	980	1209
"ENSG00000278222"	0	0	0	0	0
"ENSG00000260978"	0	4	0	0	0
"ENSG00000185043"	302	222	336	259	338
"ENSG00000259941"	6	5	4	0	2
"ENSG00000261823"	40	31	39	47	43
"ENSG00000277245"	38	36	27	11	35
"ENSG00000151575"	553	501	617	454	632
"ENSG00000103966"	848	667	890	645	961
"ENSG00000278493"	6	13	8	10	8
"ENSG00000259883"	38	22	46	29	34
"ENSG00000246740"	5	14	1	1	6
"ENSG00000257797"	0	0	0	0	0
"ENSG00000159337"	2	2	0	0	0
"ENSG00000188089"	14	6	17	4	8
"ENSG00000259394"	0	0	4	6	0
"ENSG00000259498"	2	5	0	2	1
"ENSG00000259627"	0	0	0	0	0
"ENSG00000259672"	3	0	1	2	2
"ENSG00000103642"	399	267	321	335	442
"ENSG00000185088"	551	494	522	397	532
"ENSG00000259622"	0	0	2	0	0
"ENSG00000183496"	625	567	666	540	784
"ENSG00000259518"	32	27	21	28	31
"ENSG00000287872"	29	26	18	19	33
"ENSG00000212170"	6	5	1	4	2
"ENSG00000285974"	25	24	8	20	21
"ENSG00000188659"	199	148	242	157	216
"ENSG00000278662"	613	541	699	497	778
"ENSG00000278202"	0	0	0	0	0
"ENSG00000197978"	583	521	577	529	658
"ENSG00000278603"	0	0	0	1	1
"ENSG00000259637"	12	15	19	22	20
"ENSG00000284803"	0	0	0	0	0
"ENSG00000182774"	583	562	662	533	854
"ENSG00000260836"	0	0	0	0	0
"ENSG00000278013"	28	30	10	17	11
"ENSG00000289703"	48	31	26	38	53
"ENSG00000140598"	847	817	843	779	1176
"ENSG00000289704"	128	109	141	176	193
"ENSG00000289128"	10	4	26	10	8
"ENSG00000259218"	0	0	0	0	0
"ENSG00000261478"	0	0	0	0	2
"ENSG00000259713"	31	11	45	36	46
"ENSG00000140534"	4370	3991	4472	3895	5495
"ENSG00000259615"	30	42	19	32	42
"ENSG00000166813"	1036	960	1021	932	1166
"ENSG00000140525"	7369	7103	7636	6875	9182
"ENSG00000104140"	50	27	14	21	54
"ENSG00000274798"	0	2	6	4	1
"ENSG00000104142"	318	294	320	332	479
"ENSG00000251161"	24	21	12	20	14
"ENSG00000128917"	31	21	44	28	39
"ENSG00000259405"	2	1	4	4	6
"ENSG00000128965"	256	360	321	336	383
"ENSG00000259617"	52	42	50	40	51
"ENSG00000259463"	24	10	22	22	28
"ENSG00000259521"	9	5	6	2	11
"ENSG00000280036"	25	34	20	33	41
"ENSG00000259547"	35	32	30	33	38
"ENSG00000283133"	0	0	0	0	0
"ENSG00000157021"	316	284	322	295	393
"ENSG00000240847"	0	0	0	0	0
"ENSG00000128908"	1194	1116	1313	1046	1520
"ENSG00000117906"	3099	2674	3107	2664	3455
"ENSG00000243365"	0	0	0	0	2
"ENSG00000259565"	0	0	0	0	0
"ENSG00000140391"	4706	3961	4623	4039	5551
"ENSG00000259652"	0	0	0	0	0
"ENSG00000278991"	445	377	395	369	481
"ENSG00000269951"	236	235	231	215	301
"ENSG00000140368"	71	33	34	34	81
"ENSG00000260916"	353	416	417	316	493
"ENSG00000260036"	59	91	44	57	67
"ENSG00000069974"	313	249	320	333	253
"ENSG00000178115"	82	93	81	67	88
"ENSG00000171262"	2065	1862	1795	1667	2225
"ENSG00000259192"	29	25	37	19	40
"ENSG00000286786"	520	411	553	360	502
"ENSG00000259326"	264	188	201	138	245
"ENSG00000259598"	11	16	6	3	2
"ENSG00000172575"	761	684	779	657	807
"ENSG00000179938"	110	136	134	80	123
"ENSG00000273818"	0	0	0	2	0
"ENSG00000207432"	7	24	17	18	12
"ENSG00000261247"	246	221	261	234	261
"ENSG00000277637"	0	1	0	2	1
"ENSG00000260897"	0	0	0	0	0
"ENSG00000261747"	0	0	0	0	2
"ENSG00000259906"	0	0	0	0	0
"ENSG00000225930"	532	558	572	443	635
"ENSG00000206972"	2	1	1	2	0
"ENSG00000238783"	38	43	48	37	51
"ENSG00000238519"	13	20	20	28	17
"ENSG00000274424"	2	0	0	0	0
"ENSG00000240470"	0	0	0	0	0
"ENSG00000213471"	19	28	10	16	21
"ENSG00000275803"	1	0	2	0	0
"ENSG00000273674"	16	5	8	10	11
"ENSG00000138600"	955	1040	1186	990	1263
"ENSG00000180953"	322	291	286	226	316
"ENSG00000288592"	1	3	1	3	1
"ENSG00000289464"	0	0	0	0	0
"ENSG00000258433"	2	2	0	0	4
"ENSG00000258773"	0	0	0	0	1
"ENSG00000280304"	33	40	40	28	68
"ENSG00000285700"	3	2	1	0	8
"ENSG00000243780"	0	0	2	0	0
"ENSG00000240238"	0	0	0	0	0
"ENSG00000201704"	0	0	0	0	0
"ENSG00000140297"	13	9	3	5	13
"ENSG00000140307"	761	569	700	618	933
"ENSG00000227161"	1	7	4	5	4
"ENSG00000259657"	147	140	176	204	249
"ENSG00000259238"	17	12	15	8	30
"ENSG00000234797"	15408	12712	14532	11781	16195
"ENSG00000286495"	0	0	2	0	6
"ENSG00000259601"	21	19	31	18	25
"ENSG00000289148"	2	0	0	4	3
"ENSG00000259536"	23	25	18	25	29
